user_id,user_name,user_performance_tier
52076,thaismiquelim,0.0
52077,sealandq,1.0
52078,jax52078,0.0
52079,kathryngreenbrook,0.0
52080,chiehjenlin,0.0
52081,keanupang,0.0
52082,gmihir,0.0
52083,moonie178,0.0
52084,postscript,0.0
52085,yushihsu,0.0
52086,bewger,1.0
52087,joeharper,0.0
52088,andreyfradkin,0.0
52089,test14,0.0
52090,gaogaotahj,0.0
52091,kannarkk,0.0
52092,shg52092,0.0
52093,markmayo1,0.0
52094,stigkleppejorgensen,0.0
52095,cedricgp,3.0
52096,harish164,0.0
52097,pranavchachra,0.0
52098,ferenzpushkash,0.0
52099,szwendacz,0.0
52100,abishek0,0.0
52101,martinmcguinn,0.0
52102,basudev,0.0
52103,timcarlton,0.0
52104,vladimirkl1,0.0
52105,thanhan,0.0
52106,raegold,0.0
52107,baille,0.0
52108,karimraffa,0.0
52109,upsilon,0.0
52110,claire3,0.0
52111,leonpak,0.0
52112,alz230,0.0
52113,jochengarcke,0.0
52114,garyjohn,0.0
52115,boydjohnson,0.0
52116,felixangermueller,0.0
52117,alexsparrow,0.0
52118,jedfrees,0.0
52119,chrisloza,0.0
52120,andreykolev,3.0
52121,aja52121,0.0
52122,pablonavarro,1.0
52123,vikasranjane,0.0
52124,dyh325,0.0
52125,zishanalam,0.0
52126,himanshudongre0,0.0
52127,sebastiangrodsinsky,0.0
52128,nataliatiemi,0.0
52129,jshorwitz,0.0
52130,mjsouleman,0.0
52132,youngserpark,0.0
52133,johndavi,0.0
52134,azaz52134,0.0
52135,patriciatencaliec,1.0
52136,d43pan,0.0
52137,dingli,1.0
52138,scottbaker,0.0
52139,acorcoran,0.0
52140,mike6426,0.0
52141,mblewett,0.0
52142,zhenchen0,0.0
52143,ericpapenhausen,0.0
52144,evelynmitchell,0.0
52145,markee,0.0
52147,cohco52147,0.0
52148,newplayer,0.0
52149,vvinodnair,0.0
52150,milesmilar,0.0
52151,mobius5150,0.0
52152,jonguklee,0.0
52153,prasenjitmukherjee,0.0
52154,natebecker,0.0
52155,timraymond,0.0
52156,triphosphate,0.0
52158,minhuang,0.0
52159,seebeebee,0.0
52161,joeyli,0.0
52162,taehokim,0.0
52163,min3ro,0.0
52164,dillonhao0,0.0
52165,steven6,0.0
52166,mijia52166,0.0
52168,perenzo,0.0
52169,yaoxu52169,1.0
52170,summlux,0.0
52171,tianjiaowang,0.0
52172,prasad3,0.0
52173,john40,0.0
52174,steveravenman,0.0
52175,janilappalainen,0.0
52176,arvindnagpal,0.0
52177,avinashsiravuru,0.0
52178,msrinivasvirinchi,0.0
52179,dolaamon2,0.0
52180,jaldeep,0.0
52182,ammosu,1.0
52183,user52183,1.0
52184,sameer19,0.0
52185,heemanshusuri,0.0
52186,akhilkgp,0.0
52187,colincountinglab,1.0
52188,scherrzo,0.0
52189,jsm8352189,0.0
52190,yanqismile,0.0
52191,johndorian0,0.0
52192,stevenbird,0.0
52193,liuyang,0.0
52194,luanahermann,0.0
52195,jonathancocks,1.0
52196,ankurchouragade,1.0
52197,natrot,0.0
52198,topcat0,0.0
52199,shantanukulkarni0,0.0
52200,sakurai0,0.0
52201,dolphin1,0.0
52202,tummithipan,0.0
52203,danielmartz,0.0
52204,milagro0,0.0
52205,user52205,0.0
52206,bmb52206,0.0
52207,jeffm52207,0.0
52208,hkhcc52208,0.0
52209,kingfengji,1.0
52210,huyrua,1.0
52211,michaelt0,0.0
52212,marcio1,0.0
52213,jeffm1,0.0
52214,drewlewis,0.0
52215,bharath2,0.0
52216,cjasonliang,0.0
52217,soumojit86,1.0
52218,ankurpandey0,0.0
52219,raymak,1.0
52220,sanooj0,0.0
52221,jmayes,1.0
52222,sumaithrimukkamalla,0.0
52223,vladimirbobrikov,0.0
52224,erikschwartz,0.0
52225,thetominator,0.0
52226,dingmuti,0.0
52227,arnavchaudhary,0.0
52228,ddkumar,0.0
52230,aasthajain,0.0
52231,ahmetserdar,0.0
52232,francisconnavarro,0.0
52233,gelitos,0.0
52234,fredishealthy,0.0
52235,marcolui,3.0
52236,romerrosales,0.0
52237,haomiaojiang,1.0
52238,matthewanson,0.0
52239,brucewilcox,0.0
52240,alicia3,0.0
52241,timdockins0,0.0
52242,happy52242,0.0
52243,charlestang1,0.0
52244,dmvaldman1,0.0
52245,leotac,2.0
52246,lloydspencer,0.0
52247,thabisoraleteng,0.0
52248,hieuza,0.0
52249,geraldmarchesi,0.0
52250,rob222,0.0
52251,greggoodwin,0.0
52252,vivaszymanski,0.0
52253,vishalbattula,0.0
52254,asimjahangir,0.0
52255,trentkg,0.0
52256,jjskaggle,0.0
52257,yoshiakisakakura,0.0
52258,flexx52258,0.0
52259,whisper3032,0.0
52260,nehiljain,0.0
52261,octacube,0.0
52262,vaibhavbhatnagar1121505,0.0
52263,stmingong,0.0
52264,sankarsangili,0.0
52265,snexplorer,0.0
52266,janbogaerts,1.0
52267,shampamani,0.0
52268,sailer,0.0
52269,blitz52269,0.0
52270,bobjackson,0.0
52271,spellsmaker,1.0
52272,jimmywoo,0.0
52273,praneethlakmala,0.0
52275,kolchinmax,0.0
52276,nirmal2,0.0
52277,pardis0,0.0
52278,pruitthall,0.0
52279,huseyindemir,0.0
52280,daniel30,0.0
52281,louisrossouw,0.0
52282,zhongqiuwang,2.0
52283,jimjim,0.0
52284,earlywarm,0.0
52285,ianmuir,0.0
52286,mineit,0.0
52287,seanocasey,0.0
52289,grepper,0.0
52290,patrickmccann,0.0
52291,alexante,0.0
52292,electronicartshiringengineers,0.0
52293,ambarishhh,0.0
52294,gurupragaash,0.0
52295,mrmattwright,0.0
52296,dtjones81,0.0
52297,datadustin,0.0
52298,john41,0.0
52299,lenyel,0.0
52300,stephengreen,0.0
52301,snowm52301,1.0
52302,clarklagemann,0.0
52303,synapticrelay,0.0
52304,rajasekar,0.0
52305,adamilab,0.0
52306,jshrad,0.0
52307,amitkhandelwal0,0.0
52308,casalicchio,3.0
52309,yujuewang,0.0
52310,johnsullivan0,0.0
52311,martukhov,2.0
52312,rahulchaki,0.0
52313,daronstein,0.0
52314,danninghe,0.0
52315,jk71586,0.0
52316,quad352316,0.0
52317,michaelridland,0.0
52318,gabhanberry,0.0
52319,dubang,0.0
52320,devnull0,0.0
52321,patrickmuh,1.0
52324,alifathieh,0.0
52327,cartz52327,0.0
52328,aloknabi,0.0
52329,himanshujindal,0.0
52330,shengkaiwang,0.0
52331,jsholmes,0.0
52332,sherylj,0.0
52333,hilda52333,0.0
52336,zachvickery,0.0
52338,koyokoya,0.0
52339,cyruskarbassiyoon,0.0
52340,elcash,0.0
52341,timuryaroshenko,0.0
52342,otigo52342,0.0
52343,mathew,0.0
52344,endregalaczi,0.0
52345,karthikganapathy,0.0
52346,battlegroover,0.0
52347,shinta0,0.0
52348,boriskrasniansky,0.0
52349,benjamin52349,0.0
52351,hades1,0.0
52352,seraphyx,1.0
52353,eduardofreyre,0.0
52354,mikemalecki,0.0
52355,turtlewaxtim,0.0
52356,michaellindmortensen,0.0
52357,thiagobgmelo,0.0
52359,junior910,0.0
52360,kengsarachai,0.0
52361,complexly,0.0
52362,lokeshg0,0.0
52363,anhhoangduc,0.0
52365,philemonbrakel,0.0
52366,shixu52366,0.0
52367,linglingli,0.0
52368,por52368,0.0
52369,bajlekov,0.0
52370,blaenatisina,0.0
52371,pjgavin,0.0
52372,soumenshekhardas,0.0
52373,danielrogoff,0.0
52374,florianwolf,0.0
52375,eiken52375,0.0
52376,david68,0.0
52377,duncantemplelang,0.0
52378,amuellerml,1.0
52379,gregoryfarber,0.0
52380,hamidbenachour,0.0
52381,luketierney,0.0
52382,thibautsacreste,0.0
52383,kidu10,0.0
52384,keolufox,0.0
52385,tusheet,0.0
52386,michaelibragimov,0.0
52387,sbasu52387,0.0
52388,reddy52388,0.0
52389,esteban3,0.0
52390,richardsvensson,0.0
52391,michellesun0,0.0
52392,tsdavis,0.0
52393,vasilistzimis,0.0
52394,rachelschutt,0.0
52395,anelberrones,0.0
52396,paramrajpura,0.0
52397,atiozgur,0.0
52398,scott54,0.0
52399,jameswright0,0.0
52400,yolio52400,0.0
52401,jmci52401,0.0
52402,philcherdron,0.0
52403,maximmm,1.0
52404,ingemar0,0.0
52405,jehirsch,0.0
52406,juliadonlin,0.0
52407,stevenlockton,0.0
52408,apollovici,0.0
52409,jimgiles,0.0
52410,christophernguyen0,0.0
52411,ruxizhang,0.0
52412,prateekkakirwar,0.0
52413,kefskefsovich,0.0
52414,lucasritting,0.0
52415,blennon,1.0
52416,tommy52416,0.0
52417,michaelgarza,0.0
52418,schnarr,0.0
52419,ajoeld,0.0
52420,chrisfs,1.0
52421,jesshockey,0.0
52422,andrewstirling,0.0
52423,ruthkattel,0.0
52424,nick52424,0.0
52425,wenhaojiang,1.0
52426,seandurkin1,0.0
52427,crashcourse,0.0
52428,jamisonwhite,1.0
52429,maryschindlbeck,0.0
52430,rosskleiman,0.0
52431,rionyc,1.0
52432,kimjisun,0.0
52434,joannejacobs,0.0
52435,rdavisau,0.0
52436,npkaggle,0.0
52437,ankit3,0.0
52438,lcck52438,1.0
52439,aniteshb,0.0
52440,avinash3,0.0
52441,gurleen,0.0
52442,shaigivati,0.0
52443,smokey1212,0.0
52444,stevenenns,0.0
52445,shiron,0.0
52446,marceljansen,0.0
52447,serebrserg,0.0
52448,ydrant,1.0
52449,kenflint,0.0
52450,ashishvaswani,0.0
52451,matildegonzalezpreciado,0.0
52452,marioferreira,0.0
52453,dheeraj091,0.0
52454,kunalgupta,0.0
52455,diman52455,0.0
52456,abhishek5,0.0
52457,jankrukowski,0.0
52458,sundar2,0.0
52460,tonysuarez,0.0
52461,dhrubajyotide,0.0
52463,mushtrace,0.0
52464,twotoys,1.0
52465,kartiki,0.0
52466,saumitra,0.0
52467,yvanaillet,2.0
52468,gregreynolds,0.0
52469,madhuakula,0.0
52470,tnipen,0.0
52471,usagdata,0.0
52472,saikumarchintareddy,0.0
52473,hemalathamanivannan,0.0
52474,secretidentity,0.0
52475,cita52475,0.0
52476,hsmao52476,0.0
52477,optexeon,0.0
52478,algorhythmix,0.0
52479,scottackerson,0.0
52480,quidpro,0.0
52481,dietersteiner,0.0
52482,dariowainer,0.0
52483,hassanyounes,0.0
52484,xueyingzheng,0.0
52485,unmoglich,0.0
52486,patricktucker,0.0
52487,user52487,0.0
52488,ebenezer0,0.0
52489,brianduerst,0.0
52490,mohan3,0.0
52491,carto71,0.0
52492,ravi17,0.0
52493,aleiela,0.0
52494,gregorybucko,0.0
52495,kinne52495,0.0
52496,keroksi,0.0
52497,pepsalehi,0.0
52498,bugraa,1.0
52499,jason137,0.0
52500,taus01,1.0
52501,tomschimoler,0.0
52502,khaneboubi,0.0
52503,chunwang0,0.0
52504,soumyatapadar1,0.0
52505,aitolajau,0.0
52506,poluxtroy0,0.0
52507,sixteentons,1.0
52508,kedarchandavarkar,0.0
52509,treasalynch,0.0
52510,jordanyoder,0.0
52511,alberto7,0.0
52512,william52512,1.0
52513,giltsl,0.0
52514,cdangkagg,0.0
52515,mattball,0.0
52516,migala,0.0
52517,jordancarson,0.0
52518,ryanhelft,0.0
52519,pneves,0.0
52520,d2s252520,0.0
52521,liasia,0.0
52522,lvyao52522,0.0
52523,chrisarmstrong0,0.0
52524,boringboring,0.0
52525,mngu2382,0.0
52526,tami52526,0.0
52527,randall3,0.0
52528,orangebot,0.0
52529,robertgenetti,0.0
52530,fastcodes,0.0
52531,user52531,0.0
52532,paulo52532,0.0
52533,razor52533,0.0
52535,muhammadalhalaby,0.0
52536,lepfhty,0.0
52537,ravin52537,0.0
52539,phanikumar1024,2.0
52540,vamsi2,0.0
52541,sabyasachisaha,0.0
52542,sampan,0.0
52543,yonghuanchen,0.0
52544,juergenf,1.0
52545,rajdeepborgohain,0.0
52546,raphaelclochard,0.0
52547,dikesm,0.0
52548,mrkwangsub,1.0
52549,adityanaidu0,0.0
52550,arlogb,0.0
52551,ankitsaxena1,0.0
52552,emresahin,0.0
52553,arduinobeltrame,0.0
52554,tarunpal,0.0
52555,nesciemus,1.0
52556,benjaminlittenberg,0.0
52557,ahaznedaroglu,0.0
52558,deepthots,0.0
52559,venkip,0.0
52560,jessedaniels,0.0
52561,mohanrajagopalan,0.0
52562,sharmisthabhowmick,0.0
52563,tuhins0,0.0
52564,manishjain1,0.0
52565,alexandranuth,0.0
52566,okcomputer,0.0
52567,travislee0,0.0
52568,jstubbs,0.0
52570,sravankumar0,0.0
52571,nicolascouraud,0.0
52572,paulderly,0.0
52573,balachanderganapathysubramaniam,0.0
52574,anamini,0.0
52575,chahidouarzoun,0.0
52576,gtd4comp321,1.0
52579,davidmessineo,0.0
52580,evanpenn,0.0
52581,lesliehz,0.0
52582,kirillhist,0.0
52583,musiczhl,0.0
52584,loofadisc,0.0
52585,marcalexander,0.0
52586,andrewhood,0.0
52587,johnhendrickson,0.0
52588,strotham,0.0
52589,raghav0,0.0
52590,subrahmanyamvaranasi,0.0
52591,newmm52591,0.0
52592,manojprasad,0.0
52593,esjay19,0.0
52594,ckmadsen,0.0
52595,amritasen,0.0
52596,akashshrivastava,0.0
52598,jatinmagu,0.0
52599,pravink0,0.0
52600,himanshumishra0,0.0
52601,melissamkirby,0.0
52602,ashishdabhikar1,0.0
52603,randomneuron,0.0
52604,grahamrp,1.0
52605,peterdamian,0.0
52606,jaideepsingh0,0.0
52607,adityashaligram,0.0
52608,milinduswadkar,0.0
52609,tristannixon,0.0
52610,mfrmn52610,1.0
52611,enbyly,1.0
52612,wskish,0.0
52613,sudhirsaxena,0.0
52614,edwinadsiscoongchiyang,0.0
52615,berian,0.0
52616,esrauch,0.0
52617,akhillohchab,1.0
52618,sushilnath,0.0
52619,kkosta,0.0
52620,archandutta0,0.0
52621,saint3xupery,0.0
52622,rajeshgupta0,0.0
52623,stevenlai0,0.0
52624,jasonbilog,0.0
52626,tobigue,0.0
52627,sivaramprasad,0.0
52628,user52628,0.0
52629,harshagovinda,0.0
52630,wojtek1,0.0
52631,spenthil,0.0
52632,benjaminsonday,0.0
52633,silverlily,0.0
52634,mauropoliti,0.0
52635,houshalter,1.0
52636,noureldin,0.0
52637,annarasuna,0.0
52638,ruiliu0,0.0
52639,comp321kk124,1.0
52640,zuanzhou,0.0
52641,ac20ultra,0.0
52642,gerardoalcala,0.0
52643,aaizemberg,0.0
52644,weiweijiuzaizhe,0.0
52645,ericas2,1.0
52646,naje52646,0.0
52647,snow552647,1.0
52648,hariprasanna,0.0
52649,robelq,1.0
52650,chuchang,1.0
52651,riodelo,1.0
52652,sandeepkulkarni,0.0
52653,shinryononin,0.0
52655,koplerdil,1.0
52656,leilitelkan,1.0
52657,smithrund,1.0
52658,rocking13,0.0
52659,ksbrowse,0.0
52660,lizm52660,0.0
52661,piotrgrys,0.0
52662,marceloferraz0,0.0
52663,sumeetjhamb,0.0
52665,weevil1,0.0
52666,jareddonovan,0.0
52667,tanelalumae,0.0
52668,asishmohapatra,0.0
52669,rezr07,1.0
52670,deyaeddin,0.0
52671,csblli,0.0
52672,davidqi0,0.0
52673,ramashishbaranwal,0.0
52674,swapnilpatil1,0.0
52675,jamesxalife,0.0
52676,shadimoodad,1.0
52677,sourabh2,0.0
52678,diejutepute,0.0
52679,jasneetsabharwal,0.0
52680,suzannefuhrman,0.0
52681,pbransden,0.0
52682,twinklegupta,0.0
52683,himel52683,0.0
52684,gregoiredetrez,0.0
52685,pyuser,0.0
52686,walterfriederichs,0.0
52687,calogerotonibennici,0.0
52688,wenyuz,0.0
52689,ksep52689,1.0
52690,saulblecker,0.0
52692,reejutasharmin,0.0
52693,hendrikluuk,0.0
52694,terryjones,0.0
52695,syedehtishamhussain,0.0
52696,salemaalmansoori,0.0
52697,eldipoka,1.0
52698,ttek52698,1.0
52699,xeon52699,0.0
52700,mokavlee,1.0
52701,francinebennett1,0.0
52702,ramanansv,0.0
52703,andrywmarques,0.0
52704,randsina,0.0
52705,sharadnandanwar,1.0
52706,evantedeschi,0.0
52707,nadahalli,0.0
52708,imranmustafa,0.0
52710,michaelyan0,0.0
52711,diegovazquez,0.0
52712,nicolasdupont0,0.0
52713,accujc,0.0
52714,urodata,0.0
52715,jeffferzoco,0.0
52716,bretweinberg,0.0
52717,syedsanahassan,0.0
52718,gokcegursel,0.0
52719,charliecauthen,0.0
52720,evan452720,0.0
52721,joelmasci,0.0
52722,tonyvachino,0.0
52723,vistas,0.0
52724,pankzy,0.0
52725,trueblu,0.0
52727,tepedizzle,0.0
52728,korolevbin,1.0
52729,gwenky,0.0
52730,mmcrfc,0.0
52731,tamblium,0.0
52732,kevinali,0.0
52733,luluorta,0.0
52734,ntd252734,0.0
52735,tokenmathguy,0.0
52736,chadwilliams,0.0
52737,peterking0,0.0
52738,mjchen0,0.0
52739,stanislavnikolov,0.0
52740,tamarabobic,0.0
52741,yasuhiro0,0.0
52742,shrisamson,0.0
52743,bikram0,0.0
52744,samarthmohan,0.0
52745,mouse1,1.0
52746,cscs52746,0.0
52747,mhmdnadeem,0.0
52748,lmsg87,0.0
52749,dipti2,0.0
52750,junholee,0.0
52751,jimmykwok,0.0
52752,fredericp,0.0
52753,tdupuis,0.0
52754,arkac52754,0.0
52755,elisium0,0.0
52756,jonenash,0.0
52757,mohammadimransiddique,0.0
52758,shivi52758,0.0
52759,vivekchandra,0.0
52760,dipti3,0.0
52761,nathan52761,0.0
52762,epanagou,0.0
52763,vardars,0.0
52764,lucasmalta,0.0
52765,danielb,0.0
52766,radovanchytracek,0.0
52767,robranches,0.0
52768,alejom,0.0
52769,yangyang1,0.0
52770,edwindejonge,0.0
52771,numb3rs,2.0
52772,yaroslavyakovlev,0.0
52773,eldcampo,0.0
52774,dustinholloway,0.0
52775,keithowentibbitts,0.0
52776,teawaterwire,0.0
52777,uknowwho,0.0
52778,rajatkhanduja,0.0
52779,anderscarlsson,0.0
52780,darbin,2.0
52781,paulchiasson,0.0
52782,loyalgoff,0.0
52783,paucarrecardona,0.0
52784,willrobinson0,0.0
52785,jennifersmith,0.0
52786,joewin,0.0
52787,beng52787,1.0
52788,caewok,1.0
52789,raphaelt,0.0
52790,thomasfilaire,0.0
52791,markus4,0.0
52792,ryanak,0.0
52793,fieteg,1.0
52794,scifisaint,0.0
52795,zjsimon13,0.0
52798,jium952798,1.0
52799,jeremycoleman,1.0
52800,kkws52800,1.0
52801,elenaevdokimova,1.0
52802,tntn52802,0.0
52803,milew52803,0.0
52804,veryhungrycaterpillar,0.0
52805,leslielenert,0.0
52806,boiarovandrei,0.0
52807,yingzhao,0.0
52808,debstacey,0.0
52809,greaterthangood,0.0
52810,vasilremeniuk,1.0
52811,theodoredimitriosdrivas,0.0
52812,soth02,0.0
52813,robertomaster,0.0
52814,realrandomwalk,0.0
52815,kennethrubenstein,0.0
52816,sean15,0.0
52817,usertmp43210,0.0
52818,chiranjitmajumdar,0.0
52819,tomzjfu,1.0
52820,zzzz52820,0.0
52821,yarden,0.0
52822,williamhogan,0.0
52823,joan152823,0.0
52824,deepikabajaj,0.0
52825,junglee,1.0
52826,savhs52826,1.0
52827,anouarelhaji,0.0
52828,salvadoroliveri,0.0
52829,analyst1,1.0
52830,classicallygreedy,1.0
52831,pongsaksuvanpong,0.0
52832,mohamedatef,0.0
52833,supercruncher,0.0
52834,jastingo,1.0
52835,amanqa,0.0
52836,jleirer,0.0
52837,bleiting,0.0
52838,zxzxlch,0.0
52839,user52839,0.0
52840,freewan,0.0
52841,beghouramohamedamine,0.0
52842,pvirie,0.0
52843,liangzhao0,0.0
52844,zprickett,0.0
52845,markhuff,0.0
52846,burtondewilde,0.0
52847,gauravrai,1.0
52848,frankhardisty,0.0
52849,davidchoo,0.0
52850,jasonschmidt,0.0
52851,benjaminalbertus,0.0
52852,tmanjen,1.0
52853,diomonddesi,1.0
52854,arjunpjhalda,1.0
52855,zijufeng,0.0
52856,soheilahaghpanah,1.0
52857,aptster,0.0
52858,miguosu,0.0
52859,maxhildner,0.0
52860,shankarrams,0.0
52861,holmest,0.0
52862,nehalecky,0.0
52863,timbaldwin1,0.0
52864,samjupe,0.0
52865,louistiao,0.0
52866,pradeepkumar0,0.0
52867,aleasoft,0.0
52868,xianralph,0.0
52869,kaushikn,0.0
52870,arvinedejer,0.0
52871,ruhilv,0.0
52872,shoreline,0.0
52873,prafulla0,0.0
52874,boggsy,0.0
52876,frogprince,0.0
52877,carol2,1.0
52878,yigitunlu,0.0
52879,siddharthdawara,0.0
52880,iambipul,0.0
52881,tarunkothari,0.0
52882,electronikbrain,0.0
52883,sovannt,2.0
52884,michelstubbs,0.0
52885,balijepallivskmurthy,0.0
52886,realinsight,0.0
52887,adilmouja,3.0
52888,bryanlewis,0.0
52889,janicehibbert,0.0
52890,cliftonstation,0.0
52891,richardscott,0.0
52893,huijuanwang,0.0
52894,nicolas3,0.0
52895,adrienle,1.0
52896,ross252896,1.0
52897,rods52897,1.0
52898,kieonlee,0.0
52899,rbk52899,0.0
52900,fatk52900,1.0
52901,stephenchen,0.0
52902,zidinedjadeli,0.0
52903,jamesjohndrow,0.0
52904,rishi5,0.0
52905,sudhanshu1977,0.0
52906,bobs52906,0.0
52907,sarah52907,0.0
52908,lawrenceleisure,0.0
52909,omprakashmajhi,0.0
52910,laszlocph,0.0
52911,alexanderstatnikov1,0.0
52912,rebeccachernoff,0.0
52913,ottowoisch,0.0
52914,christopherbarnes,0.0
52916,mahipaljain,0.0
52917,willcole,0.0
52918,michaelgrobach,0.0
52919,rickh52919,0.0
52920,baldlightning,0.0
52921,marcuspacificnomad,0.0
52923,ianpainter,0.0
52924,miggys,1.0
52925,mwynne,0.0
52926,smiphi,0.0
52927,apapayawarrior,1.0
52928,user11946zau,0.0
52929,tlkahn,0.0
52930,tinywatson,0.0
52931,gwckez,0.0
52932,mikhaill,0.0
52934,andypalmer,0.0
52935,carlosb0,0.0
52936,hugometelodiogo,0.0
52937,sarabjeetchugh,0.0
52938,vivi252938,0.0
52939,johnryanzelling,0.0
52940,susanleibtag,0.0
52941,johnryanzelling1,1.0
52942,samuelfernandes,0.0
52943,emily9,0.0
52944,jasonwei,1.0
52945,reidmactavish,0.0
52946,davidluz0,0.0
52947,np4kaggle,1.0
52948,frankliu,0.0
52949,williammattull,0.0
52950,antonioa,0.0
52951,tsidie,0.0
52952,saloptus,0.0
52953,dergeophysiker,0.0
52954,bohuang0,0.0
52955,kebabman,0.0
52956,zach652956,0.0
52957,royden,0.0
52958,amit952958,0.0
52959,fwahualeong,0.0
52960,user52960,0.0
52961,rujutadeshpande,0.0
52962,cyijiun,1.0
52963,johannesbjelland,0.0
52964,douglasferreira,0.0
52965,berniechang,0.0
52966,yohan394,0.0
52967,figo152967,0.0
52968,violetholmes,0.0
52969,mimoidochi,0.0
52970,traceybannan,0.0
52971,dgkris,0.0
52972,waelalalwani,0.0
52973,bijoy52973,0.0
52974,shyamramineni,0.0
52975,bratzelk,0.0
52976,etiennebr,0.0
52977,gerharte,1.0
52978,aman352978,0.0
52979,ykalidas,0.0
52980,ellipsis0,0.0
52981,longhorn,1.0
52982,patrickchung,0.0
52983,mattmccall,0.0
52986,novemchan,0.0
52987,aaronswanson,0.0
52988,shawnhood,0.0
52989,smartuptechnologies,0.0
52990,pxs183,0.0
52991,spencerrobinson,0.0
52992,physiologoi,1.0
52993,chaitu1287,0.0
52994,andrewwhalley,0.0
52995,christianreimer,0.0
52996,danielsilverstein,0.0
52997,lesayre,0.0
52998,rcompetitor,0.0
52999,mareksmigielski,0.0
53000,michaelhale,0.0
53001,carlingbateman,0.0
53002,benk153002,0.0
53003,dm153003,0.0
53004,noysoffer,0.0
53005,blue253005,0.0
53007,lukeskywalker,0.0
53008,sharonbenzeno,0.0
53009,croatiankp,0.0
53010,okayherewego,0.0
53011,benhayward,0.0
53012,winkerwatson,0.0
53013,brettyokom,0.0
53014,thibaudvermotdesroches,0.0
53015,changyusik,0.0
53016,tclls53016,0.0
53017,henrysherrell,0.0
53018,tcllst,0.0
53019,antoin0,0.0
53020,ericmiller,1.0
53021,vanessitamerlolacayo,0.0
53022,chrissenanayake,0.0
53023,praveenprakasan,0.0
53024,erwin1,0.0
53026,merckapp,1.0
53027,skovorodkin,1.0
53028,zermelozf,0.0
53029,user53029,0.0
53030,brijeshgiri,0.0
53031,olgaolga,0.0
53032,user53032,0.0
53033,nanospeck,0.0
53034,janepan,0.0
53035,rikuseppala,0.0
53036,eadmet,0.0
53038,mburchill,0.0
53039,raghvendrakul,0.0
53040,fauxsmart,1.0
53041,alanlewis,0.0
53042,sebyml,2.0
53043,georgemathew,0.0
53044,igoris,0.0
53045,mikhaildvorkin,0.0
53046,esinozkan,0.0
53047,re9ulus,1.0
53048,lebedev,0.0
53049,karenw,0.0
53051,trufanov,2.0
53052,ektagrover,0.0
53054,gwdata,2.0
53055,kirtikumarjain,0.0
53056,anfilofyev,0.0
53058,condas,0.0
53059,iljamett,1.0
53060,nickbryant,0.0
53061,srivathsranganathan,0.0
53062,fangli0,0.0
53063,figago,0.0
53064,ololobus,0.0
53065,grigory0,0.0
53066,anirudhananda,0.0
53067,siddhantgoel,0.0
53068,paulmineiro,1.0
53069,gaganbansal0,0.0
53070,gaganbansal,1.0
53071,karthiksethuraman,0.0
53072,bhishmaraogss,0.0
53073,bhishmaraogss1,0.0
53074,juliannam,0.0
53075,deluxe1,0.0
53076,robende,0.0
53077,skosch,0.0
53078,ngg971,0.0
53079,the3leedingedge,0.0
53080,anandan0,0.0
53081,ksquared,0.0
53082,gregorylewandowski,0.0
53084,harica,1.0
53085,asobolev,1.0
53086,dongguo0,0.0
53087,pillbot,0.0
53088,gamenta,0.0
53089,kristinbennett,0.0
53090,kyleabeauchamp,2.0
53091,rahulchem,0.0
53092,darkwingduck,0.0
53093,jobyb53093,0.0
53094,andreask,0.0
53095,mathewjohnson,0.0
53096,debanjan,0.0
53098,jeremyjacobs,1.0
53099,izzy253099,0.0
53100,omaruflorez,0.0
53101,brycemecum,0.0
53102,svds53102,0.0
53103,thinelephant,0.0
53104,pcofre,0.0
53105,yueshanhsu,1.0
53106,sundaydatascience,0.0
53107,sukshan,0.0
53108,viplav0,0.0
53109,enalicho,0.0
53110,notnoop,0.0
53111,venkat6,0.0
53112,ketansingh,0.0
53113,rajupn,0.0
53114,geoffrey1,0.0
53115,hotloo,0.0
53116,doubleclick,0.0
53117,abcarney19,0.0
53118,serfkag,0.0
53119,philhoward,0.0
53120,arunn314,1.0
53121,nixonzeffry,0.0
53122,gx53122,0.0
53123,tonytom,0.0
53124,hertzberg,0.0
53125,degeberg,0.0
53126,user53126,0.0
53127,semyonc,0.0
53128,radualexandrescu,0.0
53129,ppinoli,1.0
53130,parot53130,0.0
53131,pekkis,0.0
53132,veikoschnabel,0.0
53133,kangpilsung,0.0
53134,suhashvenkatesh,0.0
53135,vvutkin,0.0
53136,aliadidier,0.0
53137,danyey,0.0
53138,razbab,0.0
53139,bennettfonacier,0.0
53140,bigmadmud,0.0
53141,garychen0,0.0
53142,patricknicholson,0.0
53143,seanharre,0.0
53145,yitang1,0.0
53146,timsmith,0.0
53147,techpill,0.0
53148,atulkulkarni,0.0
53149,onethought,0.0
53150,strider,0.0
53152,chrisnicholson,0.0
53153,freespirit,0.0
53154,fboylu,0.0
53155,aurotripathy,0.0
53156,andrewsharp,0.0
53157,vtregressor,0.0
53158,vanessa2,0.0
53159,lawrencemcafee,0.0
53160,brianironside,0.0
53161,tamasbosnyak,0.0
53162,outofbag,0.0
53163,blackfin,0.0
53164,amit53164,0.0
53165,attempt53165,0.0
53166,aashish0,0.0
53167,daveman0,0.0
53168,nathanford,0.0
53169,adeel1,0.0
53170,dustinsea,0.0
53171,vicoprima,0.0
53172,orenchi,0.0
53173,lucas3,1.0
53174,justinmartin,0.0
53175,garminhell,0.0
